MQ2,MQ3,MQ135,Humidity,Temperature,Label
2.53,6.91,5.22,85.2,39.4,Tidak Layak
2.51,6.94,5.22,85.3,39.3,Tidak Layak
2.53,6.91,5.24,85.2,39.3,Tidak Layak
2.53,6.91,5.22,85.1,39.3,Tidak Layak
2.51,6.96,5.24,85.1,39.3,Tidak Layak
2.53,6.91,5.24,85.1,39.4,Tidak Layak
2.51,6.96,5.24,85.1,39.4,Tidak Layak
2.53,6.94,5.24,85.1,39.4,Tidak Layak
2.51,6.88,5.26,85.0,39.3,Tidak Layak
2.5,6.88,5.24,85.0,39.4,Tidak Layak
2.51,6.94,5.24,85.0,39.4,Tidak Layak
2.51,6.94,5.24,85.0,39.4,Tidak Layak
2.5,6.91,5.26,85.0,39.4,Tidak Layak
2.5,6.91,5.33,85.0,39.4,Tidak Layak
2.51,6.94,5.24,84.8,39.4,Tidak Layak
2.51,6.88,5.24,84.9,39.4,Tidak Layak
2.5,6.94,5.28,84.8,39.5,Tidak Layak
2.5,6.88,5.24,84.7,39.4,Tidak Layak
2.51,6.96,5.24,84.7,39.4,Tidak Layak
2.5,6.94,5.26,84.7,39.4,Tidak Layak
2.5,6.94,5.15,84.7,39.4,Tidak Layak
2.5,6.88,5.26,84.7,39.5,Tidak Layak
2.5,6.91,5.24,84.7,39.4,Tidak Layak
2.51,6.94,5.24,84.6,39.5,Tidak Layak
2.5,6.88,5.28,84.6,39.4,Tidak Layak
2.5,6.91,5.33,84.6,39.4,Tidak Layak
2.51,6.91,5.28,84.6,39.4,Tidak Layak
2.78,6.88,5.1,84.5,39.4,Tidak Layak
2.5,6.85,5.26,84.5,39.4,Tidak Layak
2.5,6.94,5.24,84.4,39.5,Tidak Layak
2.5,6.91,5.22,84.3,39.5,Tidak Layak
2.48,6.88,5.26,84.2,39.5,Tidak Layak
2.5,6.88,5.22,84.2,39.5,Tidak Layak
2.48,6.88,5.26,84.2,39.5,Tidak Layak
2.41,7.08,5.22,84.2,39.5,Tidak Layak
2.5,6.94,5.26,84.2,39.5,Tidak Layak
2.5,6.91,5.22,84.2,39.5,Tidak Layak
2.5,6.94,5.22,84.1,39.5,Tidak Layak
2.48,6.91,5.26,84.1,39.5,Tidak Layak
2.5,6.88,5.22,84.1,39.5,Tidak Layak
2.5,6.91,5.22,84.1,39.5,Tidak Layak
2.48,6.8,5.22,84.0,39.5,Tidak Layak
2.5,6.88,5.22,84.0,39.5,Tidak Layak
2.5,6.91,5.24,84.0,39.5,Tidak Layak
2.5,6.94,5.24,84.0,39.5,Tidak Layak
2.5,6.88,5.22,84.0,39.5,Tidak Layak
2.5,6.94,5.24,84.1,39.5,Tidak Layak
2.48,6.88,5.24,84.0,39.5,Tidak Layak
2.48,6.88,5.26,84.0,39.4,Tidak Layak
2.5,6.91,5.22,84.1,39.5,Tidak Layak
2.48,6.88,5.26,84.1,39.4,Tidak Layak
2.48,6.94,5.24,84.0,39.5,Tidak Layak
2.5,6.91,5.22,84.0,39.6,Tidak Layak
2.48,6.94,5.22,84.0,39.5,Tidak Layak
2.48,6.88,5.22,84.0,39.4,Tidak Layak
2.5,6.91,5.22,84.0,39.4,Tidak Layak
2.47,6.91,5.26,84.0,39.5,Tidak Layak
2.5,6.94,5.22,84.0,39.5,Tidak Layak
2.48,6.94,5.24,84.0,39.5,Tidak Layak
2.5,6.96,5.22,83.8,39.5,Tidak Layak
2.48,6.94,5.19,83.9,39.5,Tidak Layak
2.5,6.94,5.19,83.9,39.5,Tidak Layak
2.47,6.96,5.26,83.9,39.5,Tidak Layak
2.48,6.91,5.22,83.9,39.5,Tidak Layak
2.48,6.91,5.19,83.8,39.5,Tidak Layak
2.5,6.96,5.22,83.8,39.5,Tidak Layak
2.5,6.96,5.22,83.8,39.5,Tidak Layak
2.48,6.91,5.24,83.8,39.5,Tidak Layak
2.47,6.94,5.22,83.8,39.4,Tidak Layak
2.47,6.91,5.17,83.9,39.4,Tidak Layak
2.48,6.96,5.19,83.8,39.4,Tidak Layak
2.48,6.96,5.19,83.8,39.4,Tidak Layak
2.5,6.96,5.19,83.8,39.4,Tidak Layak
2.48,6.96,5.24,83.7,39.5,Tidak Layak
2.47,6.99,5.24,83.7,39.4,Tidak Layak
2.48,6.94,5.24,83.7,39.5,Tidak Layak
2.48,6.88,5.22,83.7,39.5,Tidak Layak
2.47,6.88,5.22,83.7,39.5,Tidak Layak
2.47,7.05,5.19,83.7,39.5,Tidak Layak
2.47,7.08,5.24,83.7,39.5,Tidak Layak
2.48,7.05,5.19,83.7,39.5,Tidak Layak
2.47,7.05,5.19,83.6,39.5,Tidak Layak
2.45,6.99,5.19,83.5,39.5,Tidak Layak
2.47,6.99,5.24,83.5,39.5,Tidak Layak
2.48,7.05,5.24,83.5,39.5,Tidak Layak
2.48,7.02,5.22,83.5,39.5,Tidak Layak
2.47,7.08,5.24,83.6,39.5,Tidak Layak
2.48,7.02,5.19,83.6,39.5,Tidak Layak
2.45,6.99,5.19,83.6,39.5,Tidak Layak
2.48,6.99,5.24,83.6,39.5,Tidak Layak
2.48,6.99,5.24,83.6,39.5,Tidak Layak
2.47,6.99,5.24,83.6,39.5,Tidak Layak
2.48,6.96,5.22,83.6,39.5,Tidak Layak
2.48,6.96,5.19,83.7,39.5,Tidak Layak
2.47,7.02,5.22,83.7,39.5,Tidak Layak
2.48,6.96,5.22,83.6,39.5,Tidak Layak
2.48,6.94,5.17,83.6,39.5,Tidak Layak
2.48,6.96,5.17,83.6,39.5,Tidak Layak
2.48,6.96,5.19,83.6,39.9,Tidak Layak
2.48,6.96,5.19,83.6,39.5,Tidak Layak
2.47,6.96,5.22,83.6,39.5,Tidak Layak
2.47,7.02,5.22,83.5,39.5,Tidak Layak
2.47,6.96,5.24,83.5,39.5,Tidak Layak
2.47,6.96,5.19,83.5,39.5,Tidak Layak
2.47,7.02,5.19,83.5,39.5,Tidak Layak
2.47,6.96,5.22,83.5,39.3,Tidak Layak
2.48,6.96,5.19,83.5,39.5,Tidak Layak
2.48,6.96,5.22,83.4,39.5,Tidak Layak
2.47,6.96,5.19,83.5,39.5,Tidak Layak
2.47,6.94,5.22,83.5,39.5,Tidak Layak
2.47,6.91,5.22,83.5,39.6,Tidak Layak
2.47,6.99,5.17,83.5,39.5,Tidak Layak
2.48,6.91,5.17,83.5,39.5,Tidak Layak
2.47,6.99,5.19,83.6,39.5,Tidak Layak
2.47,6.99,5.22,83.6,39.5,Tidak Layak
2.47,6.94,5.19,83.6,39.5,Tidak Layak
2.48,6.91,5.17,83.6,39.5,Tidak Layak
2.48,6.94,5.17,83.6,39.5,Tidak Layak
2.47,6.99,5.19,83.5,39.5,Tidak Layak
2.45,6.94,5.24,83.5,39.5,Tidak Layak
2.48,6.94,5.17,83.6,39.5,Tidak Layak
2.47,6.94,5.24,83.5,39.5,Tidak Layak
2.45,6.94,5.19,83.6,39.5,Tidak Layak
2.47,6.96,5.24,83.7,39.5,Tidak Layak
2.47,6.99,5.22,83.6,39.5,Tidak Layak
2.47,6.99,5.24,83.6,39.5,Tidak Layak
2.48,6.94,5.19,83.6,39.5,Tidak Layak
2.48,6.94,5.17,83.7,39.4,Tidak Layak
2.45,6.96,5.19,83.7,39.5,Tidak Layak
2.47,7.02,5.15,83.7,39.5,Tidak Layak
2.45,6.96,5.22,83.7,39.4,Tidak Layak
2.47,6.94,5.22,83.7,39.5,Tidak Layak
2.47,6.96,5.19,83.8,39.4,Tidak Layak
2.47,6.99,5.22,83.7,39.5,Tidak Layak
2.47,6.99,5.19,83.8,39.5,Tidak Layak
2.45,6.96,5.19,83.8,39.4,Tidak Layak
2.59,6.99,5.08,83.8,39.4,Tidak Layak
2.47,7.02,5.22,83.5,39.4,Tidak Layak
2.48,6.96,5.19,83.3,39.4,Tidak Layak
2.47,6.96,5.24,83.4,39.4,Tidak Layak
2.44,6.99,5.19,83.6,39.4,Tidak Layak
2.45,7.02,5.19,83.8,39.3,Tidak Layak
2.45,6.94,5.17,84.0,39.3,Tidak Layak
2.45,6.96,5.24,83.9,39.4,Tidak Layak
2.42,6.94,5.24,83.5,39.4,Tidak Layak
2.45,6.96,5.28,83.7,39.3,Tidak Layak
2.45,6.96,5.28,83.4,39.3,Tidak Layak
2.45,7.05,5.26,83.4,39.3,Tidak Layak
2.45,7.05,5.24,83.8,39.3,Tidak Layak
2.44,7.05,5.26,84.0,39.3,Tidak Layak
2.44,7.05,5.22,84.1,39.3,Tidak Layak
2.44,6.99,5.19,84.1,39.3,Tidak Layak
2.45,6.94,5.22,83.7,39.3,Tidak Layak
2.45,7.02,5.22,83.6,39.3,Tidak Layak
2.45,6.96,5.22,83.7,39.3,Tidak Layak
2.44,7.02,5.22,83.9,39.2,Tidak Layak
2.44,6.99,5.24,84.0,39.3,Tidak Layak
2.44,6.99,5.24,84.0,39.2,Tidak Layak
2.44,6.99,5.26,83.7,39.2,Tidak Layak
2.44,7.05,5.26,84.0,39.2,Tidak Layak
2.44,7.05,5.24,84.2,39.2,Tidak Layak
2.44,7.05,5.22,84.2,39.2,Tidak Layak
2.42,7.02,5.24,84.3,39.2,Tidak Layak
2.44,7.05,5.22,84.3,39.2,Tidak Layak
2.44,7.08,5.22,84.4,39.2,Tidak Layak
2.44,6.99,5.19,84.4,39.2,Tidak Layak
2.44,6.99,5.24,84.4,39.1,Tidak Layak
2.42,6.99,5.19,84.3,39.1,Tidak Layak
2.44,7.11,5.22,84.4,39.1,Tidak Layak
2.45,7.08,5.22,84.5,39.1,Tidak Layak
2.44,7.08,5.26,84.5,39.1,Tidak Layak
2.45,7.08,5.22,84.4,39.1,Tidak Layak
2.45,7.08,5.28,84.5,39.0,Tidak Layak
2.45,7.08,5.26,84.3,39.0,Tidak Layak
2.47,7.11,5.28,84.5,39.0,Tidak Layak
2.44,7.05,5.28,84.5,39.0,Tidak Layak
2.45,7.02,5.24,84.5,39.0,Tidak Layak
2.44,7.02,5.26,84.5,39.0,Tidak Layak
2.45,7.02,5.22,84.5,39.1,Tidak Layak
2.53,6.96,5.13,84.5,39.1,Tidak Layak
2.44,7.02,5.22,84.4,39.1,Tidak Layak
2.44,7.02,5.26,84.3,39.1,Tidak Layak
2.47,7.02,5.35,84.2,39.1,Tidak Layak
2.47,7.05,5.35,82.4,39.1,Tidak Layak
2.47,7.02,5.33,83.0,39.1,Tidak Layak
2.45,7.08,5.35,83.4,39.0,Tidak Layak
2.44,7.02,5.38,83.7,39.0,Tidak Layak
2.45,7.02,5.26,83.8,39.1,Tidak Layak
2.44,6.99,5.33,83.9,39.1,Tidak Layak
2.44,7.05,5.28,83.9,39.1,Tidak Layak
2.44,7.02,5.24,83.9,39.1,Tidak Layak
2.44,6.99,5.24,83.8,39.1,Tidak Layak
2.44,6.96,5.22,83.9,39.2,Tidak Layak
2.44,7.02,5.22,83.8,39.2,Tidak Layak
2.42,6.99,5.26,83.8,39.2,Tidak Layak
2.42,7.02,5.26,83.7,39.2,Tidak Layak
2.41,6.96,5.26,83.6,39.2,Tidak Layak
2.42,6.94,5.19,83.6,39.2,Tidak Layak
2.41,6.91,5.24,83.5,39.2,Tidak Layak
2.42,6.96,5.22,83.4,39.3,Tidak Layak
2.42,6.91,5.19,83.4,39.3,Tidak Layak
2.42,6.96,5.19,83.4,39.2,Tidak Layak
2.42,6.94,5.19,83.3,39.3,Tidak Layak
2.42,6.91,5.17,83.3,39.3,Tidak Layak
2.41,6.91,5.22,83.2,39.3,Tidak Layak
2.42,6.91,5.22,83.1,39.3,Tidak Layak
2.42,6.91,5.17,83.1,39.3,Tidak Layak
2.42,6.91,5.22,83.0,39.4,Tidak Layak
2.42,6.91,5.17,82.9,39.3,Tidak Layak
2.41,6.91,5.15,82.8,39.4,Tidak Layak
2.42,6.96,5.17,82.8,39.4,Tidak Layak
2.39,6.91,5.08,82.8,39.3,Tidak Layak
2.44,6.94,5.19,82.8,39.3,Tidak Layak
2.42,6.94,5.15,82.8,39.3,Tidak Layak
2.41,6.94,5.19,82.8,39.3,Tidak Layak
2.42,6.96,5.15,82.8,39.4,Tidak Layak
2.41,6.91,5.15,82.8,39.4,Tidak Layak
2.41,6.91,5.17,82.8,39.4,Tidak Layak
2.39,6.85,5.15,82.8,39.4,Tidak Layak
2.42,6.99,5.15,82.8,39.4,Tidak Layak
2.42,6.91,5.15,82.8,39.4,Tidak Layak
2.41,6.91,5.19,82.7,39.4,Tidak Layak
2.41,6.96,5.19,82.7,39.4,Tidak Layak
2.41,6.91,5.15,82.6,39.5,Tidak Layak
2.41,6.91,5.19,82.6,39.5,Tidak Layak
2.39,6.91,5.17,82.6,39.4,Tidak Layak
2.42,6.91,5.15,82.6,39.4,Tidak Layak
2.42,6.94,5.15,82.5,39.5,Tidak Layak
2.41,6.91,5.19,82.5,39.5,Tidak Layak
2.39,6.94,5.17,82.5,39.5,Tidak Layak
2.41,6.96,5.19,82.6,39.4,Tidak Layak
2.39,6.91,5.19,82.6,39.4,Tidak Layak
2.39,6.88,5.15,82.5,39.5,Tidak Layak
2.42,6.94,5.15,82.5,39.4,Tidak Layak
2.41,6.96,5.17,82.5,39.4,Tidak Layak
2.39,6.91,5.17,82.5,39.4,Tidak Layak
2.41,6.96,5.15,82.4,39.5,Tidak Layak
2.39,6.88,5.15,82.4,39.4,Tidak Layak
2.41,6.91,5.15,82.4,39.4,Tidak Layak
2.41,6.96,5.15,82.4,39.4,Tidak Layak
2.41,6.94,5.19,82.5,39.4,Tidak Layak
2.41,6.94,5.13,82.5,39.4,Tidak Layak
2.41,6.94,5.13,82.5,39.4,Tidak Layak
2.41,6.91,5.13,82.4,39.4,Tidak Layak
2.41,6.94,5.13,82.4,39.4,Tidak Layak
2.41,6.91,5.13,82.4,39.4,Tidak Layak
2.41,6.96,5.17,82.5,39.4,Tidak Layak
2.41,6.94,5.13,82.4,39.4,Tidak Layak
2.39,6.91,5.15,82.4,39.4,Tidak Layak
2.41,6.94,5.17,82.4,39.5,Tidak Layak
2.39,6.91,5.49,82.4,39.4,Tidak Layak
2.41,6.94,5.17,82.4,39.4,Tidak Layak
2.41,6.94,5.15,82.5,39.4,Tidak Layak
2.41,6.96,5.17,82.4,39.4,Tidak Layak
2.41,6.96,5.15,82.4,39.4,Tidak Layak
2.39,6.94,5.17,82.4,39.5,Tidak Layak
2.39,6.94,5.17,82.4,39.4,Tidak Layak
2.32,7.73,5.19,82.4,39.5,Tidak Layak
2.41,6.94,5.13,82.4,39.4,Tidak Layak
2.39,6.91,5.17,82.3,39.5,Tidak Layak
2.36,6.91,5.19,82.3,39.5,Tidak Layak
2.41,6.94,5.13,82.3,39.5,Tidak Layak
2.39,6.96,5.13,82.3,39.4,Tidak Layak
2.41,6.91,5.13,82.3,39.4,Tidak Layak
2.38,6.88,5.17,82.2,39.4,Tidak Layak
2.41,6.94,5.15,82.2,39.4,Tidak Layak
2.39,6.94,5.15,82.2,39.5,Tidak Layak
2.39,6.94,5.13,82.2,39.4,Tidak Layak
2.39,6.96,5.19,82.2,39.4,Tidak Layak
2.41,6.94,5.15,82.2,39.5,Tidak Layak
2.39,6.94,5.17,82.2,39.4,Tidak Layak
2.41,6.96,5.13,82.2,39.5,Tidak Layak
2.38,6.91,5.15,82.2,39.4,Tidak Layak
2.39,6.91,5.13,82.2,39.4,Tidak Layak
2.39,6.91,5.1,82.2,39.4,Tidak Layak
2.38,6.94,5.15,82.2,39.5,Tidak Layak
2.39,6.88,5.15,82.1,39.4,Tidak Layak
2.39,6.91,5.15,82.1,39.4,Tidak Layak
2.39,6.94,5.13,82.1,39.4,Tidak Layak
2.38,6.88,5.15,82.1,39.4,Tidak Layak
2.38,6.88,5.15,82.1,39.5,Tidak Layak
2.39,6.88,5.15,82.0,39.4,Tidak Layak
2.39,6.94,5.15,82.0,39.4,Tidak Layak
2.38,6.88,5.17,82.0,39.5,Tidak Layak
2.39,6.94,5.17,82.0,39.4,Tidak Layak
2.39,6.88,5.17,82.1,39.4,Tidak Layak
2.39,6.94,5.13,82.0,39.4,Tidak Layak
2.39,6.91,5.17,82.0,39.4,Tidak Layak
2.38,6.88,5.19,82.0,39.4,Tidak Layak
2.39,6.94,5.22,81.9,39.4,Tidak Layak
2.39,6.94,5.13,81.9,39.4,Tidak Layak
2.38,6.94,5.17,81.9,39.5,Tidak Layak
2.38,6.94,5.17,82.0,39.5,Tidak Layak
2.39,6.91,5.15,81.8,39.4,Tidak Layak
2.38,6.91,5.13,81.8,39.4,Tidak Layak
2.39,6.96,5.13,81.8,39.5,Tidak Layak
2.36,6.91,5.13,81.9,39.4,Tidak Layak
2.38,6.96,5.13,81.9,39.4,Tidak Layak
2.39,6.94,5.13,81.9,39.4,Tidak Layak
2.36,6.91,5.15,81.8,39.4,Tidak Layak
2.38,6.91,5.15,81.8,39.4,Tidak Layak
2.38,6.94,5.13,81.8,39.4,Tidak Layak
2.36,6.91,5.15,81.8,39.5,Tidak Layak
2.38,6.91,5.17,81.7,39.5,Tidak Layak
2.38,6.91,5.13,81.7,39.4,Tidak Layak
2.38,6.91,5.15,81.7,39.4,Tidak Layak
2.38,6.96,5.17,81.7,39.4,Tidak Layak
2.39,6.99,5.17,81.6,39.4,Tidak Layak
2.38,6.96,5.13,81.6,39.5,Tidak Layak
2.38,6.94,5.13,81.6,39.4,Tidak Layak
2.39,6.99,5.17,81.6,39.5,Tidak Layak
2.38,6.94,5.13,81.5,39.4,Tidak Layak
2.38,6.94,5.15,81.5,39.4,Tidak Layak
2.38,6.94,5.17,81.5,39.5,Tidak Layak
2.38,6.99,5.17,81.5,39.4,Tidak Layak
2.38,6.99,5.17,81.4,39.4,Tidak Layak
2.38,6.94,5.15,81.4,39.5,Tidak Layak
2.38,6.94,5.15,81.3,39.4,Tidak Layak
2.38,6.94,5.15,81.3,39.5,Tidak Layak
2.38,6.96,5.19,80.7,39.5,Tidak Layak
2.38,7.02,5.19,79.3,39.4,Tidak Layak
2.36,6.96,5.15,74.4,39.5,Tidak Layak
2.36,6.96,5.15,63.7,39.4,Tidak Layak
2.36,6.99,5.15,64.8,39.4,Tidak Layak
2.39,7.02,5.15,65.6,39.5,Tidak Layak
2.38,7.05,5.19,65.1,39.4,Tidak Layak
2.36,6.96,5.19,65.1,39.4,Tidak Layak
2.38,7.02,5.17,65.1,39.5,Tidak Layak
2.36,7.05,5.1,64.6,39.5,Tidak Layak
2.36,6.96,5.22,64.3,39.4,Tidak Layak
2.38,7.02,5.17,63.6,39.4,Tidak Layak
2.39,7.08,5.19,63.3,39.4,Tidak Layak
2.38,7.05,5.19,63.4,39.5,Tidak Layak
2.38,7.08,5.19,63.5,39.5,Tidak Layak
2.39,7.08,5.15,63.5,39.4,Tidak Layak
2.38,7.02,5.17,63.1,39.5,Tidak Layak
2.36,7.02,5.22,64.0,39.4,Tidak Layak
2.36,7.02,5.19,63.4,39.4,Tidak Layak
2.41,7.11,5.19,63.7,39.4,Tidak Layak
2.38,7.05,5.24,63.9,39.5,Tidak Layak
2.38,7.05,5.24,63.3,39.4,Tidak Layak
2.39,7.08,5.19,63.2,39.4,Tidak Layak
2.38,7.08,5.26,63.2,39.4,Tidak Layak
2.41,7.16,5.22,63.5,39.4,Tidak Layak
2.38,7.13,5.24,62.9,39.4,Tidak Layak
2.38,7.11,5.22,63.4,39.4,Tidak Layak
2.38,7.16,5.22,63.7,39.4,Tidak Layak
2.39,7.19,5.26,64.0,39.4,Tidak Layak
2.39,7.22,5.26,62.2,39.4,Tidak Layak
2.39,7.19,5.22,62.2,39.4,Tidak Layak
2.38,7.16,5.26,61.9,39.4,Tidak Layak
2.39,7.22,5.26,62.9,39.4,Tidak Layak
2.39,7.22,5.26,62.7,39.4,Tidak Layak
2.39,7.19,5.24,63.9,39.3,Tidak Layak
2.38,7.19,5.19,63.0,39.3,Tidak Layak
2.39,7.19,5.24,62.8,39.3,Tidak Layak
2.38,7.19,5.19,64.4,39.3,Tidak Layak
2.39,7.19,5.22,64.1,39.4,Tidak Layak
2.41,7.16,5.19,64.4,39.3,Tidak Layak
2.38,7.16,5.24,64.2,39.3,Tidak Layak
2.41,7.19,5.22,64.1,39.3,Tidak Layak
2.41,7.16,5.26,63.9,39.3,Tidak Layak
2.41,7.13,5.24,62.6,39.3,Tidak Layak
2.39,7.19,5.31,62.9,39.4,Tidak Layak
2.41,7.16,5.26,63.1,39.3,Tidak Layak
2.39,7.22,5.24,63.1,39.3,Tidak Layak
2.38,7.16,5.28,64.7,39.3,Tidak Layak
2.39,7.22,5.31,64.5,39.3,Tidak Layak
2.39,7.22,5.26,64.7,39.3,Tidak Layak
2.38,7.16,5.28,64.2,39.3,Tidak Layak
2.39,7.16,5.24,64.5,39.3,Tidak Layak
2.41,7.19,5.24,63.4,39.3,Tidak Layak
2.39,7.13,5.22,63.1,39.3,Tidak Layak
2.38,7.16,5.26,62.8,39.3,Tidak Layak
2.39,7.22,5.26,62.8,39.3,Tidak Layak
2.39,7.16,5.24,63.5,39.3,Tidak Layak
2.39,7.13,5.19,63.9,39.3,Tidak Layak
2.38,7.13,5.24,63.4,39.2,Tidak Layak
2.39,7.19,5.22,63.3,39.6,Tidak Layak
2.39,7.16,5.22,63.5,39.3,Tidak Layak
2.38,7.13,5.22,63.8,39.3,Tidak Layak
2.41,7.19,5.17,64.0,39.3,Tidak Layak
2.38,7.19,5.15,64.0,39.2,Tidak Layak
2.38,7.16,5.17,63.7,39.3,Tidak Layak
2.38,7.16,5.17,63.8,39.3,Tidak Layak
2.38,7.11,5.15,63.8,39.3,Tidak Layak
2.36,7.13,5.17,63.7,39.3,Tidak Layak
2.38,7.19,5.15,64.5,39.3,Tidak Layak
2.39,7.13,5.33,63.5,39.3,Tidak Layak
2.38,7.13,5.19,63.6,39.3,Tidak Layak
2.38,7.08,5.15,63.5,39.3,Tidak Layak
2.38,7.11,5.17,63.0,39.3,Tidak Layak
2.38,7.16,5.19,62.7,39.3,Tidak Layak
2.38,7.13,5.15,61.7,39.3,Tidak Layak
2.36,7.13,5.19,61.4,39.2,Tidak Layak
2.39,7.11,5.15,62.8,39.3,Tidak Layak
2.38,7.16,5.19,63.1,39.3,Tidak Layak
2.36,7.11,5.15,63.2,39.3,Tidak Layak
2.39,7.16,5.19,62.1,39.3,Tidak Layak
2.39,7.13,5.15,62.0,39.3,Tidak Layak
2.36,7.13,5.19,62.7,39.3,Tidak Layak
2.38,7.13,5.17,60.0,39.3,Tidak Layak
2.38,7.13,5.15,61.4,39.3,Tidak Layak
2.38,7.22,5.19,61.0,39.3,Tidak Layak
2.38,7.19,5.15,60.4,39.3,Tidak Layak
2.36,7.13,5.15,61.0,39.3,Tidak Layak
2.36,7.13,5.19,61.7,39.3,Tidak Layak
2.38,7.16,5.17,61.7,39.3,Tidak Layak
2.38,7.22,5.19,61.0,39.3,Tidak Layak
2.39,7.22,5.17,61.2,39.3,Tidak Layak
2.38,7.19,5.19,61.8,39.3,Tidak Layak
2.38,7.19,5.19,62.2,39.3,Tidak Layak
2.38,7.13,5.19,62.5,39.3,Tidak Layak
2.38,7.22,5.15,62.1,39.3,Tidak Layak
2.38,7.22,5.17,62.1,39.3,Tidak Layak
2.36,7.22,5.19,62.4,39.3,Tidak Layak
2.36,7.22,5.19,62.6,39.4,Tidak Layak
2.36,7.22,5.22,62.8,39.3,Tidak Layak
2.38,7.22,5.17,62.9,39.3,Tidak Layak
2.38,7.25,5.19,60.3,39.4,Tidak Layak
2.36,7.16,5.22,60.3,39.3,Tidak Layak
2.36,7.16,5.19,60.5,39.3,Tidak Layak
2.38,7.25,5.17,62.2,39.4,Tidak Layak
2.38,7.19,5.22,62.5,39.3,Tidak Layak
2.39,7.22,5.15,60.5,39.3,Tidak Layak
2.38,7.28,5.17,60.2,39.3,Tidak Layak
2.36,7.19,5.22,59.6,39.3,Tidak Layak
2.38,7.22,5.08,59.2,39.3,Tidak Layak
2.38,7.25,5.17,59.1,39.3,Tidak Layak
2.38,7.22,5.15,59.5,39.3,Tidak Layak
2.36,7.19,5.22,59.4,39.3,Tidak Layak
2.38,7.22,5.22,58.6,39.3,Tidak Layak
2.38,7.16,5.22,59.4,39.3,Tidak Layak
2.38,7.16,5.17,59.4,39.3,Tidak Layak
2.36,7.05,5.22,59.4,39.3,Tidak Layak
2.38,7.16,5.19,59.6,39.3,Tidak Layak
2.38,7.19,5.24,59.7,39.3,Tidak Layak
2.38,7.19,5.24,59.8,39.3,Tidak Layak
2.39,7.22,5.24,60.0,39.3,Tidak Layak
2.38,7.16,5.24,59.7,39.3,Tidak Layak
2.39,7.16,5.26,60.1,39.3,Tidak Layak
2.38,7.13,5.22,59.5,39.3,Tidak Layak
2.39,7.19,5.19,60.0,39.3,Tidak Layak
2.38,7.13,5.22,59.3,39.3,Tidak Layak
2.39,7.16,5.19,59.1,39.3,Tidak Layak
2.39,7.16,5.19,58.9,39.3,Tidak Layak
2.38,7.13,5.26,60.1,39.3,Tidak Layak
2.39,7.16,5.19,60.0,39.3,Tidak Layak
2.38,7.13,5.26,60.3,39.3,Tidak Layak
2.39,7.19,5.19,60.5,39.3,Tidak Layak
2.38,7.13,5.24,60.7,39.3,Tidak Layak
2.38,7.19,5.24,60.3,39.3,Tidak Layak
2.38,7.16,5.24,59.7,39.3,Tidak Layak
2.38,7.19,5.24,60.1,39.3,Tidak Layak
2.38,7.13,5.24,60.4,39.3,Tidak Layak
2.38,7.19,5.19,60.1,39.2,Tidak Layak
2.36,7.11,5.24,59.4,39.3,Tidak Layak
2.39,7.16,5.19,61.8,39.3,Tidak Layak
2.38,7.11,5.22,61.9,39.3,Tidak Layak
2.36,7.11,5.24,61.6,39.3,Tidak Layak
2.38,7.19,5.22,60.8,39.3,Tidak Layak
2.36,7.11,5.22,60.9,39.2,Tidak Layak
2.38,7.13,5.19,60.9,39.3,Tidak Layak
2.39,7.16,5.19,60.7,39.2,Tidak Layak
2.38,7.11,5.22,60.8,39.2,Tidak Layak
2.38,7.16,5.22,61.0,39.3,Tidak Layak
2.29,7.13,5.26,60.5,39.3,Tidak Layak
2.36,7.16,5.26,60.0,39.3,Tidak Layak
2.36,7.13,5.24,61.7,39.2,Tidak Layak
2.38,7.13,5.19,59.9,39.3,Tidak Layak
2.38,7.16,5.26,59.6,39.2,Tidak Layak
2.38,7.13,5.26,59.5,39.3,Tidak Layak
2.38,7.16,5.22,60.1,39.3,Tidak Layak
2.38,7.16,5.22,60.2,39.2,Tidak Layak
2.38,7.16,5.26,60.8,39.3,Tidak Layak
2.39,7.19,5.19,61.1,39.3,Tidak Layak
2.38,7.16,5.26,60.9,39.2,Tidak Layak
2.39,7.22,5.19,60.7,39.3,Tidak Layak
2.38,7.19,5.19,60.5,39.2,Tidak Layak
2.39,7.25,5.19,59.9,39.3,Tidak Layak
2.38,7.19,5.26,59.9,39.3,Tidak Layak
2.38,7.19,5.26,60.0,39.3,Tidak Layak
2.38,7.22,5.22,60.1,39.3,Tidak Layak
2.39,7.22,5.22,60.1,39.3,Tidak Layak
2.38,7.22,5.26,60.3,39.3,Tidak Layak
2.36,7.22,5.24,59.6,39.3,Tidak Layak
2.38,7.25,5.22,59.9,39.3,Tidak Layak
2.39,7.28,5.26,59.6,39.3,Tidak Layak
2.38,7.25,5.26,56.9,39.3,Tidak Layak
2.39,7.25,5.24,57.2,39.3,Tidak Layak
2.39,7.31,5.24,56.7,39.2,Tidak Layak
2.32,7.98,5.24,56.9,39.2,Tidak Layak
2.38,7.28,5.28,55.4,39.1,Tidak Layak
2.41,7.34,5.24,54.8,39.2,Tidak Layak
2.39,7.37,5.26,54.5,39.1,Tidak Layak
2.39,7.34,5.24,54.9,39.1,Tidak Layak
2.39,7.31,5.31,54.4,39.1,Tidak Layak
2.39,7.34,5.24,54.6,39.1,Tidak Layak
2.38,7.31,5.28,54.4,39.1,Tidak Layak
